"CNPJ ENTIDADE";"NOME ENTIDADE";"NÚMERO CONVÊNIO";"ÓRGÃO CONCEDENTE";"MOTIVO DO IMPEDIMENTO"
"07054925000164";"ASSOCIACAO CULTURAL AMBIENTAL AMIGOS DAS NASCENTES";"600780";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"26503045000172";"ASSOCIACAO BENEFICENTE IBEC";"724472";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"03576606000168";"INSTITUTO RUMO CERTO";"577473";"Ministério do Esporte - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03576606000168";"INSTITUTO RUMO CERTO";"559420";"Ministério do Esporte - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03576606000168";"INSTITUTO RUMO CERTO";"609141";"Ministério do Esporte - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"02308185000121";"ASSOCIACAO DOS ASSENTADOS DO PA DA FAZ MANGAL";"504231";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO CUMPRIU COM OS RECURSOS DA CONTRAPARTIDA"
"02761607000110";"CENTRO DE EDUCACAO E ASSESSORIA HERBERT DE SOUZA";"726897";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"02761607000110";"CENTRO DE EDUCACAO E ASSESSORIA HERBERT DE SOUZA";"523542";"Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto";"ATRASO NA DEVOLUCAO DE RECURSOS"
"02761607000110";"CENTRO DE EDUCACAO E ASSESSORIA HERBERT DE SOUZA";"526913";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"02761607000110";"CENTRO DE EDUCACAO E ASSESSORIA HERBERT DE SOUZA";"726261";"Ministério da Pesca e Aquicultura - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"00340428000183";"INSTITUTO AGRO-AMBIENTAL DO PARA - INAGRO";"577202";"Ministério da Educação - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"14443014000194";"FEDERACAO NACIONAL DO CULTO AFRO BRASILEIRO";"598488";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"28548725000138";"UNIAO NACIONAL DAS ESCOLAS FAMILIAS AGRICOLA DO BRASIL";"574484";"Ministério da Educação - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"28548725000138";"UNIAO NACIONAL DAS ESCOLAS FAMILIAS AGRICOLA DO BRASIL";"730392";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"28548725000138";"UNIAO NACIONAL DAS ESCOLAS FAMILIAS AGRICOLA DO BRASIL";"563267";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"28548725000138";"UNIAO NACIONAL DAS ESCOLAS FAMILIAS AGRICOLA DO BRASIL";"574511";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"29547650000133";"ASSOCIACAO MISSIONARIA DO CORACAO DE MARIA";"649169";"Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"02486862000100";"MILENIO - COOPERATIVA DE TRABALHO MULTIPROFISSIONAL";"514188";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02486862000100";"MILENIO - COOPERATIVA DE TRABALHO MULTIPROFISSIONAL";"406908";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"34807578000176";"CONSELHO INDIGENA DE RORAIMA";"439763";"Ministério da Saúde - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"235468";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"214968";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"229724";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"217002";"Ministério da Educação - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"29734639000263";"ASSOCIACAO EDUCACIONAL CAXIENSE";"254284";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"22838569000163";"INSTITUTO DE PRE-HISTORIA ANTROPOLOGIA E ECOLOGIA-IPHAE";"135941";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02010437000301";"INST DE TECNOLOGIA EDUC E AMPARO AO EDUCANDO CARENTE";"235649";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"02010437000301";"INST DE TECNOLOGIA EDUC E AMPARO AO EDUCANDO CARENTE";"215137";"Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"08912128000133";"INSTITUTO DE CAPACITACAO E PESQUISA MARCOS CORREIA LINS";"594595";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"07224701000153";"ASSOCIACAO CONSAD-CONS SEG AL DES LOC MAC BATURITE";"648148";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"68481282000120";"A N I ASSOCIACAO NACIONAL DOS INVENTORES";"339581";"Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"05259733000169";"MONGUE PROTECAO AO SISTEMA COSTEIRO";"703369";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"04603490000171";"POLO DE EDUCACAO GERAL E ACOES SOLIDARIAS DA ZONA OESTE";"500659";"Ministério do Esporte - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03123319000100";"SERVICO SOCIAL DO BRASILEIRO";"507337";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04842154000181";"CENTRO DE TRADICOES GAUCHAS CRIOULOS DO CAVERA";"748279";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"89283998000192";"ASSOCIACAO DOS PAIS E AMIGOS DOS EXCEPCIONAIS DE BAGE";"542510";"Ministério da Educação - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04496618000145";"COMISSAO DE TURISMO INTEGRADO DA AMAZONIA";"365120";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"79885661000100";"UNIAO CATARINENSE DOS ESTUDANTES SECUNDARISTAS";"731810";"Ministério da Saúde - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"79885661000100";"UNIAO CATARINENSE DOS ESTUDANTES SECUNDARISTAS";"749542";"Ministério da Saúde - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"20596961000118";"FEDERACAO DAS ENTIDADES CULTURAIS E ART DO VALE JEQUIT";"567809";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"20596961000118";"FEDERACAO DAS ENTIDADES CULTURAIS E ART DO VALE JEQUIT";"517775";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"07675908000144";"ASSOCIACAO ESPORTE ABRACA CAMPINAS";"750956";"Ministério do Esporte - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04613917000112";"ARTIS COLEGIUM";"522058";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"517566";"Ministério das Mulheres - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"510067";"Ministério da Educação - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"518467";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"522611";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"512471";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"494109";"Ministério da Cultura - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"521960";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"536041";"Ministério da Educação - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"537820";"Ministério da Educação - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"521976";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"499716";"Ministério da Educação - Unidades com vínculo direto";"INSCRICAO POR DECISAO DO T.C.U."
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"521834";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"484132";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"521967";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"523786";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"522241";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"423153";"Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"521843";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"55492425000157";"ASSOCIACAO NACIONAL DE COOPERACAO AGRICOLA";"510833";"Ministério da Pesca e Aquicultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"00266319000163";"ASSOCIACAO DOS MORADORES DO POVOADO ARERENGAUA";"748028";"Ministério da Cultura - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"02369669000180";"ASSOCIACAO COMUNITARIA INDIGINA GUARANI TJERU MIRIM BA' E KUAA' I";"586475";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05644206000178";"IACECO - INSTITUTO ADMINISTRATIVO DE CAPACITACAO, ESTUDOS, CONTROLE E ORGANIZACAO";"752758";"Ministério do Trabalho e Emprego - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"703460";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"704095";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"700002";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"703490";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"700288";"Ministério do Turismo - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"703052";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"739176";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"700720";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"724380";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"702982";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"704856";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"700004";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"702338";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"700202";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"652748";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"722073";"Ministério do Turismo - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"651772";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"704848";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"706590";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"07359752000192";"CONFEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX";"700596";"Ministério do Turismo - Unidades com vínculo direto";"ATRASO NA DEVOLUCAO DE RECURSOS"
"04184236000186";"EXITO COOPERATIVA DOS PROFISSIONAIS DE TURISMO E HOSPITALIDADE";"704234";"Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04184236000186";"EXITO COOPERATIVA DOS PROFISSIONAIS DE TURISMO E HOSPITALIDADE";"704241";"Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04246947000138";"MARACATU DE BAQUE VIRADO NACAO ENCANTO DA ALEGRIA - M.B.V.N.E.A.";"532491";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"07184664000105";"CEAMAN - CENTRAL DAS ASSOCIAOES DE MANTENOPOLIS - ESTADO DO ESPIRITO SANTO";"631739";"Ministério do Turismo - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"07467183000107";"INSTITUTO JUNTOS DE DESENVOLVIMENTOS E CAPACITACAO";"657248";"Ministério da Justiça e Segurança Pública - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"07467183000107";"INSTITUTO JUNTOS DE DESENVOLVIMENTOS E CAPACITACAO";"655095";"Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"07467183000107";"INSTITUTO JUNTOS DE DESENVOLVIMENTOS E CAPACITACAO";"636475";"Ministério da Justiça e Segurança Pública - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"12210514000150";"SINDICATO DOS TRABALHADORES RURAIS AGRICULTORES E AGRICULTORAS FAMILIARES DE ARAPIRACA - AL";"594840";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"03945814000197";"ASSOCIACAO DE PEQUENOS AGRICULTORES DO ASSENTAMENTO SAO JUDAS";"517803";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00749587000136";"SINDICATO DOS TRABALHADORES E TRABALHADORAS RURAIS, AGRICULTORES E AGRICULTORAS FAMILIARES DE APUI/AM";"720452";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"01181817000176";"SINDICATO RURAL DE PIRES DO RIO";"114911";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"08981522000123";"ASSOCIACAO SOCIO CULTURAL RADICAIS LIVRES";"638435";"Ministério da Justiça e Segurança Pública - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"33633629000128";"ASSOCIACAO PRO MATRE";"552113";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"43974666000153";"SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO";"758749";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03785624000150";"ASSOCIACAO COMUNITARIA BENEFICENTE DONA CACULA";"644568";"Ministério da Saúde - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04640591000112";"INSTITUTO PRESEVAR";"537534";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"06153870000187";"INSTITUTO SINERGIA - GESTAO & CIDADANIA";"523380";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"05372199000100";"CENTRO DE DIVERSIDADE CULTURAL TEATRO ARMAZEM";"521355";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04517763000165";"INSTITUTO ACQUAMAZON";"701054";"Ministério da Pesca e Aquicultura - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"06329938000136";"INSTITUTO CAIBREIRA";"510768";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"06329938000136";"INSTITUTO CAIBREIRA";"527213";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"05677700000139";"ALDEIA BAHIA BRASIL - ABB";"617714";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06896999000185";"COR - CIDADANIA, ORGULHO E RESPEITO";"566905";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"48878789000104";"ASSOCIACAO DOS TECNICOS EM PROTESE DENTARIA APDESP BRASIL";"707718";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"63788020000199";"ASSOCIACAO DOS PRODUTORES ALTERNATIVOS";"538352";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"63788020000199";"ASSOCIACAO DOS PRODUTORES ALTERNATIVOS";"487491";"Ministério do Meio Ambiente e Mudança do Clima - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04657650000165";"ASSOCIACAO ALIANCA DOS POVOS DO RONCADOR";"611001";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"02097163000160";"INSTITUTO ZABILIN DE ARTE E CULTURA";"703597";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"02097163000160";"INSTITUTO ZABILIN DE ARTE E CULTURA";"720399";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"02097163000160";"INSTITUTO ZABILIN DE ARTE E CULTURA";"640263";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"02097163000160";"INSTITUTO ZABILIN DE ARTE E CULTURA";"728246";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"02097163000160";"INSTITUTO ZABILIN DE ARTE E CULTURA";"703664";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"02097163000160";"INSTITUTO ZABILIN DE ARTE E CULTURA";"632051";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"05660101000102";"INSTITUTO TERRA VIVA";"703236";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"32743205000153";"CENTRO DE ESTUDOS E ACAO CULTURAL QUILOMBO";"517798";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"32743205000153";"CENTRO DE ESTUDOS E ACAO CULTURAL QUILOMBO";"514042";"Ministério da Igualdade Racial - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"26205039000139";"ASSOCIACAO COMUNITARIA DO BOM FIM";"454929";"Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"11120629000191";"COOPERATIVA DE HABITACAO DA REGIAO SUL - COOPHRS";"751195";"Ministério dos Povos Indígenas - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"00817796000170";"CONSELHO INDIGENA DO VALE DO JAVARI-CIVAJA";"449938";"Ministério da Saúde - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"00817796000170";"CONSELHO INDIGENA DO VALE DO JAVARI-CIVAJA";"446239";"Ministério da Saúde - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"00817796000170";"CONSELHO INDIGENA DO VALE DO JAVARI-CIVAJA";"412662";"Ministério da Saúde - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"18994319000145";"INSTITUTO HISTORICO E GEOGRAFICO DE SAO JOAO DEL REI";"737291";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"04044884000137";"INSTITUTO DE PESQUISA E DESENVOLVIMENTO AMAZONICO";"716172";"Ministério do Desenvolvimento Agrário e Agricultura Familiar - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06139960000113";"LIGA NACIONAL DE ESPORTES DE AVENTURA";"600359";"Ministério do Turismo - Unidades com vínculo direto";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"85280543000162";"NUCLEO DE ESTUDOS NEGROS";"638214";"Ministério da Igualdade Racial - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"05579673000161";"ASSOCIACAO CULTURAL E ESPORTIVA GILEAD";"566117";"Ministério do Esporte - Unidades com vínculo direto";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03910172000190";"INSTITUTO OYA";"574423";"Ministério da Cultura - Unidades com vínculo direto";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06268073000145";"MOVIMENTO DE RESGATE, ACAO E CIDADANIA";"570084";"Ministério do Esporte - Unidades com vínculo direto";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"07697392000139";"SINDICATO DOS SERVIDORES PUBLICOS DO MUNICIPIO DE RIALMA";"700140";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
"04322224000170";"INSTITUTO PLANALTO CENTRAL";"736913";"Ministério do Turismo - Unidades com vínculo direto";"MOTIVO NÃO ESPECIFICADO"
